batch,scroll,window,direction,frac200,blobs_letterlike,p999,mean,verdict
p0813_batch,PHerc0813,w056,ink,0.00025,1,191.0,95.3,negative
p0813_batch,PHerc0813,w056,ink_reverse,0.00016,0,195.0,94.08,negative
p0813_batch,PHerc0813,w057,ink,0.00003,0,194.0,96.39,negative
p0813_batch,PHerc0813,w057,ink_reverse,0.00004,0,193.0,95.59,negative
p0813_batch,PHerc0813,w058,ink,0.00019,0,196.0,98.17,negative
p0813_batch,PHerc0813,w058,ink_reverse,0.00032,1,194.0,96.81,negative
p0813_batch,PHerc0813,w059,ink,0.00040,0,198.0,97.36,negative
p0813_batch,PHerc0813,w059,ink_reverse,0.00010,0,193.0,94.38,negative
p0813_batch,PHerc0813,w060,ink,0.00000,0,185.0,95.24,negative
p0813_batch,PHerc0813,w060,ink_reverse,0.00000,0,187.0,93.03,negative
p0813_batch,PHerc0813,w061,ink,0.00029,1,197.0,94.54,negative
p0813_batch,PHerc0813,w061,ink_reverse,0.00019,0,194.0,93.33,negative
p0813_batch,PHerc0813,w062,ink,0.00020,0,195.0,98.05,negative
p0813_batch,PHerc0813,w062,ink_reverse,0.00045,1,198.0,98.33,negative
p0813_batch,PHerc0813,w063,ink,0.00076,2,200.0,98.09,negative
p0813_batch,PHerc0813,w063,ink_reverse,0.00009,0,191.0,94.07,negative
p0813_batch,PHerc0813,w064,ink,0.00004,0,192.0,95.36,negative
p0813_batch,PHerc0813,w064,ink_reverse,0.00021,1,197.0,94.56,negative
p0813_batch,PHerc0813,w065,ink,0.00037,1,197.0,97.4,negative
p0813_batch,PHerc0813,w065,ink_reverse,0.00015,0,193.0,95.05,negative
p0813_batch,PHerc0813,w066,ink,0.00011,0,193.0,97.6,negative
p0813_batch,PHerc0813,w066,ink_reverse,0.00003,0,192.0,98.03,negative
p0813_batch,PHerc0813,w067,ink,0.00009,0,194.0,96.94,negative
p0813_batch,PHerc0813,w067,ink_reverse,0.00028,0,197.0,97.52,negative
p0813_batch,PHerc0813,w068,ink,0.00069,1,199.0,102.75,negative
p0813_batch,PHerc0813,w068,ink_reverse,0.00010,0,194.0,99.73,negative
p0813_batch,PHerc0813,w069,ink,0.00013,0,194.0,101.3,negative
p0813_batch,PHerc0813,w069,ink_reverse,0.00034,1,197.0,100.42,negative
p0813_batch,PHerc0813,w070,ink,0.00017,0,196.0,99.62,negative
p0813_batch,PHerc0813,w070,ink_reverse,0.00040,1,197.0,97.4,negative
p0813_batch,PHerc0813,w071,ink,0.00058,2,199.0,101.33,negative
p0813_batch,PHerc0813,w071,ink_reverse,0.00015,0,195.0,95.27,negative
p0813_batch,PHerc0813,w072,ink,0.00027,1,194.0,96.83,negative
p0813_batch,PHerc0813,w072,ink_reverse,0.00017,0,195.0,93.31,negative
p0813_batch,PHerc0813,w073,ink,0.00010,0,194.0,94.22,negative
p0813_batch,PHerc0813,w073,ink_reverse,0.00014,0,192.0,94.25,negative
p0813_batch,PHerc0813,w074,ink,0.00025,0,195.0,96.22,negative
p0813_batch,PHerc0813,w074,ink_reverse,0.00020,1,193.0,95.8,negative
p0813_batch,PHerc0813,w075,ink,0.00015,1,193.0,95.18,negative
p0813_batch,PHerc0813,w075,ink_reverse,0.00011,1,193.0,94.46,negative
p0813_batch,PHerc0813,w076,ink,0.00015,0,195.0,96.15,negative
p0813_batch,PHerc0813,w076,ink_reverse,0.00013,1,191.0,95.97,negative
p0813_batch,PHerc0813,w077,ink,0.00008,0,194.0,94.21,negative
p0813_batch,PHerc0813,w077,ink_reverse,0.00066,2,198.0,96.34,negative
p0813_batch,PHerc0813,w078,ink,0.00020,0,195.0,97.37,negative
p0813_batch,PHerc0813,w078,ink_reverse,0.00052,1,199.0,95.71,negative
p0813_batch,PHerc0813,w079,ink,0.00015,0,195.0,97.21,negative
p0813_batch,PHerc0813,w079,ink_reverse,0.00034,2,195.0,96.87,negative
p0813_batch,PHerc0813,w080,ink,0.00019,0,196.0,98.28,negative
p0813_batch,PHerc0813,w080,ink_reverse,0.00019,0,196.0,97.61,negative
p0813_batch,PHerc0813,w081,ink,0.00032,1,197.0,97.04,negative
p0813_batch,PHerc0813,w081,ink_reverse,0.00044,1,197.0,95.44,negative
p0813_batch,PHerc0813,w082,ink,0.00024,0,196.0,95.74,negative
p0813_batch,PHerc0813,w082,ink_reverse,0.00022,1,194.0,95.23,negative
p0813_batch,PHerc0813,w083,ink,0.00023,2,195.0,96.63,negative
p0813_batch,PHerc0813,w083,ink_reverse,0.00025,1,196.0,95.94,negative
p0813_batch,PHerc0813,w084,ink,0.00006,0,193.0,95.58,negative
p0813_batch,PHerc0813,w084,ink_reverse,0.00037,1,197.0,95.04,negative
p0813_batch,PHerc0813,w085,ink,0.00012,0,195.0,96.49,negative
p0813_batch,PHerc0813,w085,ink_reverse,0.00001,0,190.0,93.6,negative
p0813_batch,PHerc0813,w086,ink,0.00009,0,192.0,92.51,negative
p0813_batch,PHerc0813,w086,ink_reverse,0.00003,0,191.0,93.19,negative
p0813_batch,PHerc0813,w087,ink,0.00011,0,195.0,94.98,negative
p0813_batch,PHerc0813,w087,ink_reverse,0.00002,0,192.0,95.52,negative
p0813_batch,PHerc0813,w088,ink,0.00000,0,188.0,93.89,negative
p0813_batch,PHerc0813,w088,ink_reverse,0.00010,1,191.0,94.67,negative
p0813_batch,PHerc0813,w089,ink,0.00046,2,198.0,96.38,negative
p0813_batch,PHerc0813,w089,ink_reverse,0.00036,1,190.0,93.9,negative
p0826_b2_batch,PHerc0826,w021,ink,0.00020,0,196.0,87.3,negative
p0826_b2_batch,PHerc0826,w021,ink_reverse,0.00000,0,181.0,86.13,negative
p0826_b2_batch,PHerc0826,w022,ink,0.00032,1,190.0,87.96,negative
p0826_b2_batch,PHerc0826,w022,ink_reverse,0.00000,0,186.0,84.18,negative
p0826_b2_batch,PHerc0826,w023,ink,0.00007,0,190.0,85.31,negative
p0826_b2_batch,PHerc0826,w023,ink_reverse,0.00004,0,191.0,87.03,negative
p0826_b2_batch,PHerc0826,w024,ink,0.00000,0,192.0,86.12,negative
p0826_b2_batch,PHerc0826,w024,ink_reverse,0.00014,0,197.0,85.7,negative
p0826_b2_batch,PHerc0826,w025,ink,0.00015,0,193.0,86.42,negative
p0826_b2_batch,PHerc0826,w025,ink_reverse,0.00029,1,195.0,85.56,negative
p0826_b2_batch,PHerc0826,w026,ink,0.00002,0,193.0,84.55,negative
p0826_b2_batch,PHerc0826,w026,ink_reverse,0.00023,1,190.0,80.62,negative
p0826_b2_batch,PHerc0826,w027,ink,0.00042,1,198.0,82.22,negative
p0826_b2_batch,PHerc0826,w027,ink_reverse,0.00022,0,194.0,80.25,negative
p0826_b2_batch,PHerc0826,w028,ink,0.00047,1,198.0,81.0,negative
p0826_b2_batch,PHerc0826,w028,ink_reverse,0.00032,0,195.0,80.89,negative
p0826_b2_batch,PHerc0826,w029,ink,0.00075,2,199.0,88.89,negative
p0826_b2_batch,PHerc0826,w029,ink_reverse,0.00116,2,201.0,85.52,negative
p0826_b2_batch,PHerc0826,w030,ink,0.00071,1,199.0,86.45,negative
p0826_b2_batch,PHerc0826,w030,ink_reverse,0.00000,0,188.0,80.88,negative
p0826_b2_batch,PHerc0826,w031,ink,0.00017,0,196.0,88.48,negative
p0826_b2_batch,PHerc0826,w031,ink_reverse,0.00007,0,194.0,81.57,negative
p0826_b2_batch,PHerc0826,w032,ink,0.00194,3,202.0,90.48,negative
p0826_b2_batch,PHerc0826,w032,ink_reverse,0.00049,1,196.0,82.4,negative
p0826_b2_batch,PHerc0826,w033,ink,0.00264,4,203.0,93.02,negative
p0826_b2_batch,PHerc0826,w033,ink_reverse,0.00024,0,195.0,82.65,negative
p0826_b2_batch,PHerc0826,w034,ink,0.00076,0,200.0,93.9,negative
p0826_b2_batch,PHerc0826,w034,ink_reverse,0.00065,2,199.0,86.58,negative
p0826_b2_batch,PHerc0826,w035,ink,0.00099,0,200.0,92.13,negative
p0826_b2_batch,PHerc0826,w035,ink_reverse,0.00275,5,203.0,88.51,negative
p0826_b2_batch,PHerc0826,w036,ink,0.00040,1,198.0,89.02,negative
p0826_b2_batch,PHerc0826,w036,ink_reverse,0.00025,0,197.0,86.64,negative
p0826_b2_batch,PHerc0826,w037,ink,0.00020,1,193.0,88.41,negative
p0826_b2_batch,PHerc0826,w037,ink_reverse,0.00038,0,198.0,89.18,negative
p0826_b2_batch,PHerc0826,w038,ink,0.00002,0,194.0,87.27,negative
p0826_b2_batch,PHerc0826,w038,ink_reverse,0.00060,0,199.0,86.65,negative
p0826_b2_batch,PHerc0826,w039,ink,0.00183,1,202.0,89.64,negative
p0826_b2_batch,PHerc0826,w039,ink_reverse,0.00064,2,199.0,86.46,negative
p0826_b2_batch,PHerc0826,w040,ink,0.00059,1,198.0,88.19,negative
p0826_b2_batch,PHerc0826,w040,ink_reverse,0.00056,1,198.0,87.19,negative
p0826_b2_batch,PHerc0826,w041,ink,0.00014,0,196.0,89.41,negative
p0826_b2_batch,PHerc0826,w041,ink_reverse,0.00055,0,199.0,86.46,negative
p0826_b2_batch,PHerc0826,w042,ink,0.00021,0,196.0,88.8,negative
p0826_b2_batch,PHerc0826,w042,ink_reverse,0.00076,2,200.0,86.7,negative
p0826_b2_batch,PHerc0826,w043,ink,0.00065,2,199.0,87.6,negative
p0826_b2_batch,PHerc0826,w043,ink_reverse,0.00128,2,201.0,85.56,negative
p0826_b2_batch,PHerc0826,w044,ink,0.00140,3,201.0,87.65,negative
p0826_b2_batch,PHerc0826,w044,ink_reverse,0.00007,0,194.0,86.41,negative
p0826_b2_batch,PHerc0826,w045,ink,0.00020,0,197.0,89.05,negative
p0826_b2_batch,PHerc0826,w045,ink_reverse,0.00040,1,198.0,86.56,negative
p0826_b2_batch,PHerc0826,w046,ink,0.00116,3,201.0,87.49,negative
p0826_b2_batch,PHerc0826,w046,ink_reverse,0.00082,1,200.0,86.25,negative
p0826_b2_batch,PHerc0826,w047,ink,0.00026,1,197.0,87.98,negative
p0826_b2_batch,PHerc0826,w047,ink_reverse,0.00026,1,193.0,83.84,negative
p0826_b2_batch,PHerc0826,w048,ink,0.00066,2,199.0,88.57,negative
p0826_b2_batch,PHerc0826,w048,ink_reverse,0.00056,2,198.0,86.95,negative
p0826_b2_batch,PHerc0826,w049,ink,0.00024,0,196.0,90.44,negative
p0826_b2_batch,PHerc0826,w049,ink_reverse,0.00042,1,197.0,86.36,negative
p0826_b2_batch,PHerc0826,w050,ink,0.00023,1,196.0,87.77,negative
p0826_b2_batch,PHerc0826,w050,ink_reverse,0.00059,2,199.0,85.34,negative
p0826_b2_batch,PHerc0826,w051,ink,0.00004,0,192.0,85.31,negative
p0826_b2_batch,PHerc0826,w051,ink_reverse,0.00007,0,194.0,86.28,negative
p0826_b2_batch,PHerc0826,w052,ink,0.00058,2,198.0,88.55,negative
p0826_b2_batch,PHerc0826,w052,ink_reverse,0.00142,4,202.0,90.14,negative
p0826_b2_batch,PHerc0826,w053,ink,0.00005,0,195.0,88.63,negative
p0826_b2_batch,PHerc0826,w053,ink_reverse,0.00076,2,199.0,88.75,negative
p0826_b2_batch,PHerc0826,w054,ink,0.00052,1,198.0,89.9,negative
p0826_b2_batch,PHerc0826,w054,ink_reverse,0.00071,2,199.0,90.39,negative
p0826_b2_batch,PHerc0826,w055,ink,0.00043,1,198.0,89.79,negative
p0826_b2_batch,PHerc0826,w055,ink_reverse,0.00027,0,196.0,87.61,negative
p0826_b2_batch,PHerc0826,w056,ink,0.00043,1,198.0,95.33,negative
p0826_b2_batch,PHerc0826,w056,ink_reverse,0.00082,1,200.0,89.23,negative
p0826_b2_batch,PHerc0826,w057,ink,0.00057,1,199.0,90.35,negative
p0826_b2_batch,PHerc0826,w057,ink_reverse,0.00019,1,195.0,87.4,negative
p0826_b2_batch,PHerc0826,w058,ink,0.00018,0,197.0,91.99,negative
p0826_b2_batch,PHerc0826,w058,ink_reverse,0.00070,2,199.0,90.15,negative
p0826_b2_batch,PHerc0826,w059,ink,0.00052,2,198.0,88.82,negative
p0826_b2_batch,PHerc0826,w059,ink_reverse,0.00092,2,200.0,88.75,negative
p0826_b2_batch,PHerc0826,w060,ink,0.00059,2,198.0,89.01,negative
p0826_b2_batch,PHerc0826,w060,ink_reverse,0.00013,0,195.0,87.32,negative
p0826_b2_batch,PHerc0826,w061,ink,0.00029,1,195.0,86.65,negative
p0826_b2_batch,PHerc0826,w061,ink_reverse,0.00003,0,192.0,88.53,negative
p0826_b2_batch,PHerc0826,w062,ink,0.00028,1,196.0,91.41,negative
p0826_b2_batch,PHerc0826,w062,ink_reverse,0.00012,0,194.0,88.65,negative
p0826_b2_batch,PHerc0826,w063,ink,0.00040,2,196.0,89.08,negative
p0826_b2_batch,PHerc0826,w063,ink_reverse,0.00027,1,196.0,91.16,negative
p0826_b2_batch,PHerc0826,w064,ink,0.00053,1,198.0,89.04,negative
p0826_b2_batch,PHerc0826,w064,ink_reverse,0.00024,1,196.0,90.87,negative
p0826_b2_batch,PHerc0826,w065,ink,0.00015,0,196.0,90.5,negative
p0826_b2_batch,PHerc0826,w065,ink_reverse,0.00012,0,195.0,89.91,negative
p0826_b2_batch,PHerc0826,w066,ink,0.00005,0,195.0,90.63,negative
p0826_b2_batch,PHerc0826,w066,ink_reverse,0.00024,1,196.0,91.81,negative
p0826_b2_batch,PHerc0826,w067,ink,0.00016,0,196.0,92.18,negative
p0826_b2_batch,PHerc0826,w067,ink_reverse,0.00034,1,197.0,88.92,negative
p0826_b2_batch,PHerc0826,w068,ink,0.00004,0,193.0,92.63,negative
p0826_b2_batch,PHerc0826,w068,ink_reverse,0.00010,0,194.0,90.17,negative
p0826_b2_batch,PHerc0826,w069,ink,0.00051,3,198.0,90.25,negative
p0826_b2_batch,PHerc0826,w069,ink_reverse,0.00011,0,196.0,91.03,negative
p0826_batch_cw10k,PHerc0826,w021,ink,0.00049,1,197.0,80.75,negative
p0826_batch_cw10k,PHerc0826,w021,ink_reverse,0.00097,2,200.0,81.86,negative
p0826_batch_cw10k,PHerc0826,w024,ink,0.00116,0,201.0,88.4,negative
p0826_batch_cw10k,PHerc0826,w024,ink_reverse,0.00026,0,196.0,83.7,negative
p0826_batch_cw10k,PHerc0826,w027,ink,0.00096,1,200.0,87.96,negative
p0826_batch_cw10k,PHerc0826,w027,ink_reverse,0.00075,1,200.0,86.66,negative
p0826_batch_cw10k,PHerc0826,w030,ink,0.00128,3,201.0,92.89,negative
p0826_batch_cw10k,PHerc0826,w030,ink_reverse,0.00100,1,200.0,89.04,negative
p0826_batch_cw10k,PHerc0826,w033,ink,0.00078,1,200.0,92.19,negative
p0826_batch_cw10k,PHerc0826,w033,ink_reverse,0.00112,2,201.0,87.91,negative
p0826_batch_cw10k,PHerc0826,w036,ink,0.00012,0,195.0,87.27,negative
p0826_batch_cw10k,PHerc0826,w036,ink_reverse,0.00008,0,196.0,87.65,negative
p0826_batch_cw10k,PHerc0826,w039,ink,0.00034,0,197.0,87.84,negative
p0826_batch_cw10k,PHerc0826,w039,ink_reverse,0.00105,2,201.0,84.41,negative
p0826_batch_cw10k,PHerc0826,w042,ink,0.00041,0,198.0,87.75,negative
p0826_batch_cw10k,PHerc0826,w042,ink_reverse,0.00054,2,196.0,84.15,negative
p0826_batch_cw10k,PHerc0826,w045,ink,0.00055,1,198.0,90.88,negative
p0826_batch_cw10k,PHerc0826,w045,ink_reverse,0.00007,0,194.0,86.42,negative
p0826_batch_cw10k,PHerc0826,w048,ink,0.00036,1,197.0,88.34,negative
p0826_batch_cw10k,PHerc0826,w048,ink_reverse,0.00033,1,197.0,86.71,negative
p0826_batch_cw10k,PHerc0826,w051,ink,0.00010,0,195.0,89.61,negative
p0826_batch_cw10k,PHerc0826,w051,ink_reverse,0.00085,3,200.0,87.95,negative
p0826_batch_cw10k,PHerc0826,w054,ink,0.00004,0,193.0,88.27,negative
p0826_batch_cw10k,PHerc0826,w054,ink_reverse,0.00027,1,195.0,87.11,negative
p0826_batch_cw10k,PHerc0826,w057,ink,0.00029,1,195.0,86.95,negative
p0826_batch_cw10k,PHerc0826,w057,ink_reverse,0.00018,0,196.0,86.94,negative
p0826_batch_cw10k,PHerc0826,w060,ink,0.00020,1,194.0,87.48,negative
p0826_batch_cw10k,PHerc0826,w060,ink_reverse,0.00075,1,200.0,86.17,negative
p0826_batch_cw10k,PHerc0826,w063,ink,0.00054,3,198.0,88.63,negative
p0826_batch_cw10k,PHerc0826,w063,ink_reverse,0.00076,3,199.0,86.77,negative
p0826_batch_cw10k,PHerc0826,w066,ink,0.00027,1,196.0,88.46,negative
p0826_batch_cw10k,PHerc0826,w066,ink_reverse,0.00055,2,198.0,87.98,negative
p0826_batch_cw10k,PHerc0826,w069,ink,0.00048,2,198.0,89.46,negative
p0826_batch_cw10k,PHerc0826,w069,ink_reverse,0.00056,1,199.0,87.21,negative
p0826_batch_cw10k,PHerc0826,w072,ink,0.00119,4,201.0,88.7,negative
p0826_batch_cw10k,PHerc0826,w072,ink_reverse,0.00025,1,197.0,88.3,negative
p0826_batch_cw10k,PHerc0826,w075,ink,0.00049,0,198.0,86.58,negative
p0826_batch_cw10k,PHerc0826,w075,ink_reverse,0.00114,6,201.0,86.82,negative
p0826_batch_cw10k,PHerc0826,w078,ink,0.00061,3,198.0,88.72,negative
p0826_batch_cw10k,PHerc0826,w078,ink_reverse,0.00014,0,195.0,85.83,negative
p0826_batch_cw10k,PHerc0826,w081,ink,0.00080,5,200.0,85.58,negative
p0826_batch_cw10k,PHerc0826,w081,ink_reverse,0.00041,1,198.0,84.4,negative
p0826_batch_cw10k,PHerc0826,w084,ink,0.00210,8,203.0,88.43,negative
p0826_batch_cw10k,PHerc0826,w084,ink_reverse,0.00044,1,198.0,87.94,negative
p0826_batch_cw10k,PHerc0826,w087,ink,0.00082,3,200.0,89.7,negative
p0826_batch_cw10k,PHerc0826,w087,ink_reverse,0.00104,6,201.0,92.03,negative
p0826_batch_cw10k,PHerc0826,w090,ink,0.01141,38,206.0,110.99,letters-like
p0826_batch_cw10k,PHerc0826,w090,ink_reverse,0.00333,11,203.0,104.84,negative
p0826_batch_cw10k,PHerc0826,w093,ink,0.00042,2,197.0,81.64,negative
p0826_batch_cw10k,PHerc0826,w093,ink_reverse,0.00004,0,193.0,82.28,negative
p0826_batch_cw10k,PHerc0826,w096,ink,0.00151,7,202.0,68.4,negative
p0826_batch_cw10k,PHerc0826,w096,ink_reverse,0.00041,3,197.0,69.06,negative
p0826_batch_cw10k,PHerc0826,w099,ink,0.00086,6,200.0,57.26,negative
p0826_batch_cw10k,PHerc0826,w099,ink_reverse,0.00005,0,194.0,58.41,negative
p0826_batch_cw30k,PHerc0826,w021,ink,0.00153,1,202.0,87.25,negative
p0826_batch_cw30k,PHerc0826,w021,ink_reverse,0.00068,1,198.0,84.15,negative
p0826_batch_cw30k,PHerc0826,w022,ink,0.00001,0,190.0,87.05,negative
p0826_batch_cw30k,PHerc0826,w022,ink_reverse,0.00005,0,195.0,83.86,negative
p0826_batch_cw30k,PHerc0826,w023,ink,0.00022,0,195.0,87.11,negative
p0826_batch_cw30k,PHerc0826,w023,ink_reverse,0.00145,2,202.0,88.14,negative
p0826_batch_cw30k,PHerc0826,w024,ink,0.00069,1,199.0,87.76,negative
p0826_batch_cw30k,PHerc0826,w024,ink_reverse,0.00060,1,199.0,85.22,negative
p0826_batch_cw30k,PHerc0826,w025,ink,0.00078,1,198.0,86.28,negative
p0826_batch_cw30k,PHerc0826,w025,ink_reverse,0.00031,0,197.0,84.24,negative
p0826_batch_cw30k,PHerc0826,w026,ink,0.00034,1,197.0,85.16,negative
p0826_batch_cw30k,PHerc0826,w026,ink_reverse,0.00032,0,198.0,84.61,negative
p0826_batch_cw30k,PHerc0826,w027,ink,0.00015,0,193.0,84.4,negative
p0826_batch_cw30k,PHerc0826,w027,ink_reverse,0.00034,0,196.0,82.42,negative
p0826_batch_cw30k,PHerc0826,w028,ink,0.00012,0,194.0,82.07,negative
p0826_batch_cw30k,PHerc0826,w028,ink_reverse,0.00076,1,199.0,83.86,negative
p0826_batch_cw30k,PHerc0826,w029,ink,0.00044,1,194.0,81.78,negative
p0826_batch_cw30k,PHerc0826,w029,ink_reverse,0.00042,1,195.0,83.16,negative
p0826_batch_cw30k,PHerc0826,w030,ink,0.00073,1,199.0,85.19,negative
p0826_batch_cw30k,PHerc0826,w030,ink_reverse,0.00038,0,197.0,83.05,negative
p0826_batch_cw30k,PHerc0826,w031,ink,0.00050,1,198.0,87.32,negative
p0826_batch_cw30k,PHerc0826,w031,ink_reverse,0.00044,0,198.0,82.26,negative
p0826_batch_cw30k,PHerc0826,w032,ink,0.00089,3,200.0,92.28,negative
p0826_batch_cw30k,PHerc0826,w032,ink_reverse,0.00030,1,196.0,85.71,negative
p0826_batch_cw30k,PHerc0826,w033,ink,0.00075,2,200.0,90.92,negative
p0826_batch_cw30k,PHerc0826,w033,ink_reverse,0.00028,0,198.0,86.17,negative
p0826_batch_cw30k,PHerc0826,w034,ink,0.00110,0,201.0,91.19,negative
p0826_batch_cw30k,PHerc0826,w034,ink_reverse,0.00053,0,199.0,84.87,negative
p0826_batch_cw30k,PHerc0826,w035,ink,0.00141,2,202.0,91.27,negative
p0826_batch_cw30k,PHerc0826,w035,ink_reverse,0.00041,1,198.0,85.89,negative
p0826_batch_cw30k,PHerc0826,w036,ink,0.00074,1,200.0,89.86,negative
p0826_batch_cw30k,PHerc0826,w036,ink_reverse,0.00051,0,199.0,85.61,negative
p0826_batch_cw30k,PHerc0826,w037,ink,0.00203,2,202.0,93.31,negative
p0826_batch_cw30k,PHerc0826,w037,ink_reverse,0.00182,3,202.0,92.4,negative
p0826_batch_cw30k,PHerc0826,w038,ink,0.00093,1,200.0,90.95,negative
p0826_batch_cw30k,PHerc0826,w038,ink_reverse,0.00135,3,201.0,93.9,negative
p0826_batch_cw30k,PHerc0826,w039,ink,0.00127,2,201.0,90.27,negative
p0826_batch_cw30k,PHerc0826,w039,ink_reverse,0.00137,2,202.0,91.6,negative
p0826_batch_cw30k,PHerc0826,w040,ink,0.00070,2,199.0,89.45,negative
p0826_batch_cw30k,PHerc0826,w040,ink_reverse,0.00277,5,204.0,89.18,negative
p0826_batch_cw30k,PHerc0826,w041,ink,0.00105,2,201.0,91.09,negative
p0826_batch_cw30k,PHerc0826,w041,ink_reverse,0.00159,2,202.0,89.85,negative
p0826_batch_cw30k,PHerc0826,w042,ink,0.00068,1,199.0,88.95,negative
p0826_batch_cw30k,PHerc0826,w042,ink_reverse,0.00053,1,197.0,84.24,negative
p0826_batch_cw30k,PHerc0826,w043,ink,0.00082,1,200.0,89.72,negative
p0826_batch_cw30k,PHerc0826,w043,ink_reverse,0.00054,2,197.0,86.28,negative
p0826_batch_cw30k,PHerc0826,w044,ink,0.00137,4,201.0,89.33,negative
p0826_batch_cw30k,PHerc0826,w044,ink_reverse,0.00038,1,197.0,86.67,negative
p0826_batch_cw30k,PHerc0826,w045,ink,0.00049,1,199.0,87.09,negative
p0826_batch_cw30k,PHerc0826,w045,ink_reverse,0.00075,2,200.0,85.2,negative
p0826_batch_cw30k,PHerc0826,w046,ink,0.00046,1,197.0,87.64,negative
p0826_batch_cw30k,PHerc0826,w046,ink_reverse,0.00006,0,193.0,83.28,negative
p0826_batch_cw30k,PHerc0826,w047,ink,0.00020,1,194.0,86.94,negative
p0826_batch_cw30k,PHerc0826,w047,ink_reverse,0.00065,2,199.0,84.41,negative
p0826_batch_cw30k,PHerc0826,w048,ink,0.00050,1,199.0,88.74,negative
p0826_batch_cw30k,PHerc0826,w048,ink_reverse,0.00030,0,196.0,82.87,negative
p0826_batch_cw30k,PHerc0826,w049,ink,0.00014,0,197.0,86.88,negative
p0826_batch_cw30k,PHerc0826,w049,ink_reverse,0.00032,1,196.0,85.18,negative
p0826_batch_cw30k,PHerc0826,w050,ink,0.00048,1,198.0,86.0,negative
p0826_batch_cw30k,PHerc0826,w050,ink_reverse,0.00082,2,200.0,85.75,negative
p0826_batch_cw30k,PHerc0826,w051,ink,0.00171,5,203.0,87.72,negative
p0826_batch_cw30k,PHerc0826,w051,ink_reverse,0.00038,1,197.0,82.04,negative
p0826_batch_cw30k,PHerc0826,w052,ink,0.00102,3,201.0,87.43,negative
p0826_batch_cw30k,PHerc0826,w052,ink_reverse,0.00054,1,198.0,82.22,negative
p0826_batch_cw30k,PHerc0826,w053,ink,0.00034,1,196.0,87.18,negative
p0826_batch_cw30k,PHerc0826,w053,ink_reverse,0.00030,1,196.0,84.69,negative
p0826_batch_cw30k,PHerc0826,w054,ink,0.00065,1,199.0,87.07,negative
p0826_batch_cw30k,PHerc0826,w054,ink_reverse,0.00075,2,199.0,83.55,negative
p0826_batch_cw30k,PHerc0826,w055,ink,0.00054,1,197.0,88.66,negative
p0826_batch_cw30k,PHerc0826,w055,ink_reverse,0.00027,0,197.0,86.32,negative
p0826_batch_cw30k,PHerc0826,w056,ink,0.00050,1,198.0,89.61,negative
p0826_batch_cw30k,PHerc0826,w056,ink_reverse,0.00037,1,197.0,87.23,negative
p0826_batch_cw30k,PHerc0826,w057,ink,0.00068,2,199.0,87.65,negative
p0826_batch_cw30k,PHerc0826,w057,ink_reverse,0.00070,3,199.0,83.62,negative
p0826_batch_cw30k,PHerc0826,w058,ink,0.00009,0,194.0,86.99,negative
p0826_batch_cw30k,PHerc0826,w058,ink_reverse,0.00044,2,197.0,83.0,negative
p0826_batch_cw30k,PHerc0826,w059,ink,0.00003,0,191.0,84.66,negative
p0826_batch_cw30k,PHerc0826,w059,ink_reverse,0.00076,3,199.0,86.11,negative
p0826_batch_cw30k,PHerc0826,w060,ink,0.00029,0,197.0,87.7,negative
p0826_batch_cw30k,PHerc0826,w060,ink_reverse,0.00032,1,197.0,87.12,negative
p0826_batch_cw30k,PHerc0826,w061,ink,0.00033,1,197.0,86.03,negative
p0826_batch_cw30k,PHerc0826,w061,ink_reverse,0.00000,0,183.0,82.55,negative
p0826_batch_cw30k,PHerc0826,w062,ink,0.00019,0,197.0,88.61,negative
p0826_batch_cw30k,PHerc0826,w062,ink_reverse,0.00087,3,200.0,86.62,negative
p0826_batch_cw30k,PHerc0826,w063,ink,0.00091,2,200.0,87.86,negative
p0826_batch_cw30k,PHerc0826,w063,ink_reverse,0.00129,4,201.0,87.09,negative
p0826_batch_cw30k,PHerc0826,w064,ink,0.00019,0,196.0,88.8,negative
p0826_batch_cw30k,PHerc0826,w064,ink_reverse,0.00105,3,201.0,86.71,negative
p0826_batch_cw30k,PHerc0826,w065,ink,0.00053,2,198.0,89.14,negative
p0826_batch_cw30k,PHerc0826,w065,ink_reverse,0.00059,2,199.0,85.93,negative
p0826_batch_cw30k,PHerc0826,w066,ink,0.00026,0,196.0,89.62,negative
p0826_batch_cw30k,PHerc0826,w066,ink_reverse,0.00068,2,198.0,87.7,negative
p0826_batch_cw30k,PHerc0826,w067,ink,0.00024,1,196.0,88.45,negative
p0826_batch_cw30k,PHerc0826,w067,ink_reverse,0.00110,3,201.0,86.53,negative
p0826_batch_cw30k,PHerc0826,w068,ink,0.00002,0,192.0,87.81,negative
p0826_batch_cw30k,PHerc0826,w068,ink_reverse,0.00055,3,198.0,84.82,negative
p0826_batch_cw30k,PHerc0826,w069,ink,0.00086,1,200.0,88.52,negative
p0826_batch_cw30k,PHerc0826,w069,ink_reverse,0.00014,0,196.0,87.38,negative
